GameID	AgentName	Player	Round	TotalRounds	FinalScore	Win	CELLAR	MARKET	MILITIA	MINE	MOAT	REMODEL	SMITHY	VILLAGE	WOODCUTTER	WORKSHOP	CURSE	GOLD	SILVER	COPPER	ESTATE	DUCHY	PROVINCE
72	HikariStarshine	0	32	39	50	1.0	2	2	3	4	2	0	3	5	2	0	0	8	10	10	4	1	4
72	Shred	1	32	38	33	0	0	1	2	2	4	0	2	1	2	1	0	6	7	16	4	7	1
72	HikariStarshine	0	33	39	50	1.0	2	3	3	4	2	0	3	5	2	0	0	8	10	10	4	1	4
72	Shred	1	33	38	33	0	0	1	2	2	4	0	3	1	2	1	0	6	8	16	4	7	1
72	HikariStarshine	0	34	39	50	1.0	2	3	3	4	2	0	3	5	2	0	0	10	9	10	4	1	4
72	Shred	1	34	38	33	0	0	1	2	2	4	0	3	1	2	1	0	7	8	16	4	7	1
72	HikariStarshine	0	35	39	50	1.0	2	3	3	4	2	0	3	5	2	0	0	10	9	11	4	1	5
72	Shred	1	35	38	33	0	0	1	2	2	4	0	3	1	2	1	0	7	8	16	6	7	1
72	HikariStarshine	0	36	39	50	1.0	2	3	3	4	2	0	3	5	2	0	0	10	9	12	4	1	6
72	Shred	1	36	38	33	0	0	1	2	2	4	0	3	1	2	1	0	8	9	17	6	7	1
72	HikariStarshine	0	37	39	50	1.0	2	4	3	4	2	0	4	5	2	0	0	10	10	11	4	1	6
72	Shred	1	37	38	33	0	0	1	2	3	4	0	3	1	2	1	0	8	9	17	6	7	1
72	HikariStarshine	0	38	39	50	1.0	2	4	3	4	2	0	4	5	2	0	0	10	10	11	5	1	7
72	Shred	1	38	38	33	0	0	1	2	3	4	0	3	1	2	1	0	8	9	17	6	7	1
73	sherwinpr	0	0	19	38	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
73	Marmulak	1	0	18	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
73	sherwinpr	0	1	19	38	1.0	0	0	0	0	0	0	1	0	0	0	0	0	1	7	3	0	0
73	Marmulak	1	1	18	20	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
73	sherwinpr	0	2	19	38	1.0	0	0	0	0	0	0	1	0	0	0	0	1	1	7	3	0	0
73	Marmulak	1	2	18	20	0	1	0	0	1	0	0	0	0	0	0	0	0	2	6	3	0	0
73	sherwinpr	0	3	19	38	1.0	0	0	0	0	0	0	1	0	0	0	0	1	2	7	3	0	0
73	Marmulak	1	3	18	20	0	1	0	1	1	0	0	0	0	0	0	0	0	2	6	3	0	0
73	sherwinpr	0	4	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	1	2	7	3	0	0
73	Marmulak	1	4	18	20	0	1	0	1	1	0	0	0	0	0	0	0	1	2	6	3	0	0
73	sherwinpr	0	5	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	2	2	7	3	0	0
73	Marmulak	1	5	18	20	0	1	0	1	1	0	0	0	0	0	0	0	1	4	5	3	0	0
73	sherwinpr	0	6	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	3	2	7	3	0	0
73	Marmulak	1	6	18	20	0	1	0	1	1	0	0	0	0	0	0	0	1	5	5	3	0	0
73	sherwinpr	0	7	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	4	2	7	3	0	0
73	Marmulak	1	7	18	20	0	1	0	1	1	0	0	0	0	0	0	0	2	5	5	3	0	0
73	sherwinpr	0	8	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	5	2	7	3	0	0
73	Marmulak	1	8	18	20	0	1	0	1	1	0	0	0	0	0	0	0	2	5	5	3	0	1
73	sherwinpr	0	9	19	38	1.0	0	1	0	0	0	0	1	0	0	0	0	6	2	7	3	0	0
73	Marmulak	1	9	18	20	0	1	0	1	1	0	1	0	0	0	0	0	2	6	4	3	0	1
73	sherwinpr	0	10	19	38	1.0	1	1	0	0	0	1	1	0	0	0	0	6	2	7	3	0	0
73	Marmulak	1	10	18	20	0	1	0	1	1	0	1	0	0	0	0	0	3	6	4	3	0	1
73	sherwinpr	0	11	19	38	1.0	1	1	0	0	0	1	1	0	0	0	0	6	2	7	3	0	1
73	Marmulak	1	11	18	20	0	1	1	1	1	0	1	0	0	0	0	0	3	6	4	3	0	1
73	sherwinpr	0	12	19	38	1.0	1	2	0	0	0	1	1	0	0	0	0	6	2	7	3	0	1
73	Marmulak	1	12	18	20	0	1	1	1	1	0	1	0	0	0	0	0	4	6	4	3	0	1
73	sherwinpr	0	13	19	38	1.0	1	2	0	0	0	1	1	0	0	0	0	6	2	7	3	0	2
73	Marmulak	1	13	18	20	0	1	1	1	1	0	1	0	0	0	0	0	4	8	4	3	0	1
73	sherwinpr	0	14	19	38	1.0	1	2	0	0	0	1	1	0	0	0	0	6	2	7	3	0	3
73	Marmulak	1	14	18	20	0	1	1	1	1	0	1	0	0	0	0	0	4	8	4	3	0	2
73	sherwinpr	0	15	19	38	1.0	1	3	0	0	0	1	1	0	0	0	0	6	2	7	3	0	3
73	Marmulak	1	15	18	20	0	1	1	1	1	0	1	0	0	0	0	0	5	8	4	3	0	2
73	sherwinpr	0	16	19	38	1.0	1	3	0	0	0	1	1	0	0	0	0	6	2	7	3	0	4
73	Marmulak	1	16	18	20	0	1	1	1	1	0	1	0	0	0	0	0	5	8	4	3	0	3
73	sherwinpr	0	17	19	38	1.0	1	3	0	0	0	1	1	0	0	0	0	6	2	7	4	1	4
73	Marmulak	1	17	18	20	0	1	1	1	1	0	1	0	0	0	0	0	5	10	4	2	0	3
73	sherwinpr	0	18	19	38	1.0	1	3	0	0	0	1	1	0	0	0	0	5	2	7	5	1	5
73	Marmulak	1	18	18	20	0	1	1	1	1	0	1	0	0	0	0	0	5	10	4	2	0	3
74	admjmac	0	0	15	30	1.0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	3	0	0
74	rpod	1	0	15	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	3	0	0
74	admjmac	0	1	15	30	1.0	0	0	0	0	0	1	0	1	0	0	0	0	0	7	3	0	0
74	rpod	1	1	15	24	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7	3	0	0
74	admjmac	0	2	15	30	1.0	0	0	0	0	0	1	1	1	0	0	0	0	0	7	3	0	0
74	rpod	1	2	15	24	0	0	0	0	0	0	1	0	2	0	0	0	0	0	7	3	0	0
74	admjmac	0	3	15	30	1.0	0	0	0	0	0	1	1	2	0	0	0	0	0	7	3	0	0
74	rpod	1	3	15	24	0	0	0	0	0	0	1	1	3	0	0	0	0	0	7	2	0	0
74	admjmac	0	4	15	30	1.0	0	0	0	0	0	1	2	3	0	0	0	0	0	7	2	0	0
74	rpod	1	4	15	24	0	0	0	0	0	0	1	2	3	0	0	0	0	0	7	2	0	0
74	admjmac	0	5	15	30	1.0	0	0	0	1	0	1	2	3	0	0	0	0	0	7	2	0	0
74	rpod	1	5	15	24	0	0	0	0	0	0	1	2	3	0	0	0	0	1	7	2	0	0
74	admjmac	0	6	15	30	1.0	0	0	1	1	0	1	3	3	0	0	0	0	0	7	1	0	0
74	rpod	1	6	15	24	0	0	0	0	0	0	1	3	4	0	0	0	0	1	7	1	0	0
74	admjmac	0	7	15	30	1.0	0	0	1	1	0	1	3	4	0	0	0	0	1	6	1	0	0
74	rpod	1	7	15	24	0	0	0	0	1	0	1	3	4	0	0	0	0	1	7	1	0	0
74	admjmac	0	8	15	30	1.0	0	1	1	1	0	1	4	4	0	0	0	0	2	5	0	0	0
74	rpod	1	8	15	24	0	0	1	0	1	0	1	4	4	0	0	0	0	2	6	0	0	0
74	admjmac	0	9	15	30	1.0	0	2	1	1	0	1	4	4	0	0	0	1	1	5	0	0	0
74	rpod	1	9	15	24	0	0	2	0	1	0	1	4	4	0	0	0	0	2	6	0	0	0
74	admjmac	0	10	15	30	1.0	1	3	1	1	0	1	5	4	0	0	0	1	1	5	0	0	0
74	rpod	1	10	15	24	0	0	4	0	1	0	1	4	4	0	0	0	0	3	5	0	0	0
74	admjmac	0	11	15	30	1.0	1	3	1	1	0	1	5	5	0	0	0	1	2	4	0	0	1
74	rpod	1	11	15	24	0	0	5	0	1	0	1	4	5	0	0	0	1	3	5	0	0	0
74	admjmac	0	12	15	30	1.0	1	3	1	1	0	1	5	5	0	0	0	1	4	3	0	0	2
74	rpod	1	12	15	24	0	0	5	0	1	1	1	4	5	0	0	0	1	4	4	0	0	1
74	admjmac	0	13	15	30	1.0	1	3	1	1	0	1	5	5	0	0	0	2	3	3	0	0	3
74	rpod	1	13	15	24	0	0	5	0	1	1	1	4	5	0	0	0	1	4	4	0	0	2
74	admjmac	0	14	15	30	1.0	1	3	1	1	0	1	5	5	0	0	0	2	4	2	0	2	4
74	rpod	1	14	15	24	0	1	5	0	1	1	1	4	5	0	0	0	1	5	3	0	0	4
75	rrenaud	0	0	26	45	1.0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0
75	Lucas	1	0	26	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
75	rrenaud	0	1	26	45	1.0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	3	0	0
75	Lucas	1	1	26	18	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0
75	rrenaud	0	2	26	45	1.0	0	0	1	1	0	0	0	0	0	0	0	0	1	7	3	0	0
75	Lucas	1	2	26	18	0	1	0	0	1	0	0	1	0	0	0	0	0	1	6	3	0	0
75	rrenaud	0	3	26	45	1.0	0	0	1	1	0	0	0	0	0	0	0	0	2	7	3	0	0
75	Lucas	1	3	26	18	0	1	0	0	1	0	0	2	0	0	0	0	0	1	6	3	0	0
75	rrenaud	0	4	26	45	1.0	0	1	1	1	0	0	0	0	0	0	0	0	2	7	3	0	0
75	Lucas	1	4	26	18	0	2	0	0	1	0	0	2	0	0	0	0	0	2	5	3	0	0
75	rrenaud	0	5	26	45	1.0	0	2	1	1	0	0	0	0	0	0	0	0	2	7	3	0	0
75	Lucas	1	5	26	18	0	2	0	0	1	0	0	2	1	0	0	0	0	2	5	3	0	0
75	rrenaud	0	6	26	45	1.0	0	2	1	1	0	1	0	0	0	0	0	1	1	7	3	0	0
75	Lucas	1	6	26	18	0	2	0	0	2	0	0	2	1	0	0	0	0	2	5	3	0	0
75	rrenaud	0	7	26	45	1.0	0	3	1	1	0	1	0	0	0	0	0	1	1	7	3	0	0
75	Lucas	1	7	26	18	0	2	0	0	2	0	0	3	1	0	0	0	0	2	5	3	0	0
75	rrenaud	0	8	26	45	1.0	0	3	1	1	0	1	0	0	0	0	0	2	2	6	3	0	0
75	Lucas	1	8	26	18	0	2	0	0	2	0	0	4	1	0	0	0	0	2	5	3	0	0
75	rrenaud	0	9	26	45	1.0	0	3	1	1	0	1	0	0	0	0	0	2	2	6	3	0	1
75	Lucas	1	9	26	18	0	2	1	0	2	0	0	4	1	0	0	0	0	2	5	3	0	0
75	rrenaud	0	10	26	45	1.0	1	3	2	1	0	1	0	0	0	0	0	2	2	6	2	0	1
75	Lucas	1	10	26	18	0	2	1	0	2	0	0	4	2	0	0	0	0	2	5	3	0	0
75	rrenaud	0	11	26	45	1.0	1	4	2	1	0	1	0	0	0	0	0	3	1	6	2	0	1
75	Lucas	1	11	26	18	0	2	1	0	2	0	0	4	2	0	0	0	1	1	5	3	1	0
75	rrenaud	0	12	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	3	1	6	2	0	1
75	Lucas	1	12	26	18	0	2	1	0	2	0	0	4	2	0	0	0	1	2	5	3	1	0
75	rrenaud	0	13	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	4	1	6	2	0	1
75	Lucas	1	13	26	18	0	2	1	0	2	1	0	4	2	0	0	0	1	2	5	3	1	0
75	rrenaud	0	14	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	5	1	6	2	0	1
75	Lucas	1	14	26	18	0	2	1	0	2	1	0	5	2	0	0	0	1	2	5	3	1	0
75	rrenaud	0	15	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	5	1	6	2	0	2
75	Lucas	1	15	26	18	0	2	1	0	2	1	0	5	2	0	0	0	1	2	5	3	2	0
75	rrenaud	0	16	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	6	0	6	2	0	3
75	Lucas	1	16	26	18	0	2	1	0	2	1	0	5	2	0	0	0	1	2	5	3	3	0
75	rrenaud	0	17	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	7	0	6	2	0	3
75	Lucas	1	17	26	18	0	2	1	0	2	1	0	5	2	0	0	0	1	2	5	3	4	0
75	rrenaud	0	18	26	45	1.0	1	4	2	1	0	1	0	1	0	0	0	8	0	6	2	0	3
75	Lucas	1	18	26	18	0	2	1	0	2	2	0	5	2	0	0	0	1	2	5	3	4	0
75	rrenaud	0	19	26	45	1.0	2	4	2	1	0	1	0	1	0	0	0	8	0	6	2	0	4
75	Lucas	1	19	26	18	0	2	1	0	2	2	0	5	3	0	0	0	2	1	5	3	4	0
75	rrenaud	0	20	26	45	1.0	2	4	2	1	0	1	0	1	0	0	0	8	0	6	2	0	5
75	Lucas	1	20	26	18	0	2	1	0	2	3	0	5	3	0	0	0	2	1	5	3	4	0
75	rrenaud	0	21	26	45	1.0	2	4	2	1	0	1	0	1	0	0	0	9	0	6	2	0	5
75	Lucas	1	21	26	18	0	2	1	0	2	3	0	5	4	0	0	0	2	1	5	3	4	0
75	rrenaud	0	22	26	45	1.0	2	4	2	1	0	2	0	2	0	0	0	9	0	6	2	0	6
75	Lucas	1	22	26	18	0	2	1	0	2	3	0	5	4	0	0	0	3	2	4	3	4	0
75	rrenaud	0	23	26	45	1.0	2	5	2	1	0	2	0	2	0	0	0	9	1	5	2	0	6
75	Lucas	1	23	26	18	0	2	1	0	2	3	0	5	4	0	0	0	3	2	4	3	5	0
75	rrenaud	0	24	26	45	1.0	2	6	2	1	0	2	0	2	0	0	0	9	1	5	2	0	6
75	Lucas	1	24	26	18	0	2	1	0	2	3	0	6	4	0	0	0	3	2	4	3	5	0
75	rrenaud	0	25	26	45	1.0	2	6	2	1	0	2	0	2	0	0	0	9	1	5	3	0	7
75	Lucas	1	25	26	18	0	2	1	0	2	3	0	6	4	0	0	0	4	2	4	3	5	0
76	adamjmac	0	0	20	32	1.0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
76	LLK	1	0	20	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	3	0	0
76	adamjmac	0	1	20	32	1.0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
76	LLK	1	1	20	24	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
76	adamjmac	0	2	20	32	1.0	0	0	0	1	0	0	1	1	0	0	0	0	0	7	3	0	0
76	LLK	1	2	20	24	0	0	0	0	0	0	1	1	1	0	0	0	0	0	7	3	0	0
76	adamjmac	0	3	20	32	1.0	0	0	0	1	0	0	1	2	0	0	0	0	0	7	3	0	0
76	LLK	1	3	20	24	0	0	0	0	0	0	1	1	1	0	1	0	0	1	7	2	0	0
76	adamjmac	0	4	20	32	1.0	0	0	0	2	0	0	1	2	0	0	0	0	1	6	3	0	0
76	LLK	1	4	20	24	0	0	0	1	0	0	1	1	1	0	1	0	0	1	7	2	0	0
76	adamjmac	0	5	20	32	1.0	0	0	0	3	0	0	1	2	0	0	0	0	1	6	3	0	0
76	LLK	1	5	20	24	0	0	0	1	0	0	1	2	1	0	1	0	0	2	7	1	0	0
76	adamjmac	0	6	20	32	1.0	0	0	0	3	0	0	1	2	0	0	0	0	2	5	3	0	0
76	LLK	1	6	20	24	0	0	0	1	0	0	1	2	2	0	1	0	0	2	7	1	0	0
76	adamjmac	0	7	20	32	1.0	0	0	0	3	0	0	1	3	0	0	0	0	3	4	3	0	0
76	LLK	1	7	20	24	0	0	0	1	1	0	1	2	2	0	1	0	0	2	7	1	0	0
76	adamjmac	0	8	20	32	1.0	0	0	0	3	0	0	1	4	0	0	0	1	2	4	3	0	0
76	LLK	1	8	20	24	0	0	1	1	1	0	1	2	2	0	1	0	0	2	7	1	0	0
76	adamjmac	0	9	20	32	1.0	0	1	0	3	0	0	1	4	0	0	0	1	2	4	3	0	0
76	LLK	1	9	20	24	0	0	1	1	1	0	1	2	2	0	1	0	0	4	7	0	1	0
76	adamjmac	0	10	20	32	1.0	0	1	0	3	0	0	1	4	0	0	0	2	2	3	3	0	1
76	LLK	1	10	20	24	0	0	1	1	1	0	1	2	2	0	1	0	1	4	7	0	1	0
76	adamjmac	0	11	20	32	1.0	0	1	0	3	0	0	1	5	0	0	0	2	2	3	3	0	1
76	LLK	1	11	20	24	0	0	1	1	2	0	1	2	2	0	1	0	1	4	7	0	1	0
76	adamjmac	0	12	20	32	1.0	0	1	0	3	0	0	2	6	0	0	0	3	2	2	3	0	1
76	LLK	1	12	20	24	0	1	1	1	2	0	1	2	2	0	1	0	1	5	6	0	1	1
76	adamjmac	0	13	20	32	1.0	0	3	0	3	0	0	2	6	0	0	0	3	3	1	3	0	1
76	LLK	1	13	20	24	0	1	1	2	2	0	1	3	2	0	1	0	1	5	6	0	1	1
76	adamjmac	0	14	20	32	1.0	0	3	0	3	0	1	2	6	0	0	0	3	3	1	3	0	1
76	LLK	1	14	20	24	0	1	1	2	2	0	1	3	2	0	1	0	1	7	4	0	2	1
76	adamjmac	0	15	20	32	1.0	1	4	0	3	0	1	2	6	0	0	0	3	4	0	3	0	1
76	LLK	1	15	20	24	0	2	1	2	2	0	1	3	2	0	1	0	1	7	4	0	2	2
76	adamjmac	0	16	20	32	1.0	1	5	0	3	0	1	3	6	0	0	0	3	4	0	2	0	1
76	LLK	1	16	20	24	0	2	1	2	3	0	1	3	2	0	1	0	1	7	4	0	2	2
76	adamjmac	0	17	20	32	1.0	1	5	0	3	0	1	3	6	0	0	0	5	2	0	2	0	3
76	LLK	1	17	20	24	0	2	1	2	3	0	1	3	2	0	1	0	2	7	4	0	2	2
76	adamjmac	0	18	20	32	1.0	1	6	0	3	0	1	3	6	0	0	0	5	2	0	2	0	3
76	LLK	1	18	20	24	0	2	1	2	3	0	1	4	2	0	1	0	2	7	4	0	2	2
76	adamjmac	0	19	20	32	1.0	1	6	0	3	0	1	3	6	0	0	0	6	1	0	2	0	5
76	LLK	1	19	20	24	0	2	1	2	3	0	1	4	2	0	1	0	2	7	4	0	2	3
77	adam	0	0	21	33	1.0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
77	llk	1	0	20	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
77	adam	0	1	21	33	1.0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	3	0	0
77	llk	1	1	20	21	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
77	adam	0	2	21	33	1.0	1	0	0	0	0	0	0	2	0	0	0	0	0	7	3	0	0
77	llk	1	2	20	21	0	0	1	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
77	adam	0	3	21	33	1.0	1	0	0	1	0	0	0	2	0	0	0	0	0	7	3	0	0
77	llk	1	3	20	21	0	0	1	0	0	0	0	1	2	0	0	0	0	0	7	3	0	0
77	adam	0	4	21	33	1.0	1	0	0	1	0	0	1	2	0	0	0	0	0	7	3	0	0
77	llk	1	4	20	21	0	0	1	0	0	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	5	21	33	1.0	1	0	0	1	0	0	1	3	0	0	0	0	1	6	3	0	0
77	llk	1	5	20	21	0	0	1	1	0	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	6	21	33	1.0	1	0	0	1	0	0	2	3	0	0	0	0	2	5	3	0	0
77	llk	1	6	20	21	0	1	2	1	0	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	7	21	33	1.0	1	0	0	1	0	0	2	4	0	0	0	0	2	5	3	0	0
77	llk	1	7	20	21	0	1	2	1	1	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	8	21	33	1.0	1	0	0	1	0	0	3	4	0	0	0	1	1	5	3	0	0
77	llk	1	8	20	21	0	2	2	1	2	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	9	21	33	1.0	1	0	0	2	0	0	3	4	0	0	0	1	1	5	3	0	0
77	llk	1	9	20	21	0	2	2	2	2	0	0	1	4	0	0	0	0	0	7	3	0	0
77	adam	0	10	21	33	1.0	1	0	0	2	0	0	3	5	0	0	0	1	2	4	3	0	0
77	llk	1	10	20	21	0	2	2	2	2	0	0	1	4	0	0	0	0	2	6	3	0	0
77	adam	0	11	21	33	1.0	1	1	0	2	0	0	3	5	0	0	0	1	2	4	3	0	0
77	llk	1	11	20	21	0	2	3	2	2	0	0	1	4	0	0	0	0	2	6	3	0	0
77	adam	0	12	21	33	1.0	1	1	0	2	0	0	3	6	0	0	0	2	1	4	3	0	0
77	llk	1	12	20	21	0	2	3	2	3	0	0	1	4	0	0	0	0	3	6	3	0	0
77	adam	0	13	21	33	1.0	1	2	0	3	0	0	3	6	0	0	0	2	3	2	3	0	0
77	llk	1	13	20	21	0	2	4	2	3	0	0	1	4	0	0	0	0	3	6	3	0	0
77	adam	0	14	21	33	1.0	1	2	0	3	0	0	3	6	0	0	0	3	2	2	3	0	1
77	llk	1	14	20	21	0	2	4	2	3	0	0	1	4	0	0	0	0	4	5	3	0	1
77	adam	0	15	21	33	1.0	1	3	0	3	0	0	3	6	0	0	0	4	1	2	3	0	1
77	llk	1	15	20	21	0	2	4	2	3	0	0	1	4	0	0	0	0	6	4	3	0	1
77	adam	0	16	21	33	1.0	1	4	0	3	0	0	3	6	0	0	0	5	1	1	3	0	2
77	llk	1	16	20	21	0	2	4	2	3	0	0	1	4	0	0	0	0	9	3	3	0	1
77	adam	0	17	21	33	1.0	1	4	0	3	0	0	4	6	0	0	0	5	2	0	3	0	3
77	llk	1	17	20	21	0	2	4	2	3	0	0	1	4	0	0	0	0	10	3	3	0	2
77	adam	0	18	21	33	1.0	1	5	0	3	0	0	4	6	0	0	0	6	1	0	3	0	3
77	llk	1	18	20	21	0	2	4	2	3	0	0	2	4	0	0	0	0	12	2	3	0	2
77	adam	0	19	21	33	1.0	1	6	0	3	0	0	4	6	0	0	0	7	0	0	3	0	4
77	llk	1	19	20	21	0	2	4	2	3	0	0	2	4	0	0	0	0	13	1	3	0	3
77	adam	0	20	21	33	1.0	1	6	0	3	0	0	4	6	0	0	0	7	0	0	3	0	5
77	llk	1	20	20	21	0	2	4	2	3	0	0	2	4	0	0	0	0	13	1	3	0	3
78	asdfgjkl	0	0	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
78	TonyStark	1	0	16	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	0
78	asdfgjkl	0	1	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	0	0
78	TonyStark	1	1	16	31	0	0	0	0	0	0	1	0	0	0	1	0	0	0	7	3	0	0
78	asdfgjkl	0	2	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	0	0
78	TonyStark	1	2	16	31	0	0	0	0	0	0	1	1	1	0	1	0	0	0	7	3	0	0
78	asdfgjkl	0	3	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	3	0	0
78	TonyStark	1	3	16	31	0	0	0	0	0	0	1	1	1	0	1	0	0	1	7	3	0	0
78	asdfgjkl	0	4	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	2	2	7	3	0	0
78	TonyStark	1	4	16	31	0	0	0	0	0	0	1	1	1	0	1	0	0	2	7	3	0	0
78	asdfgjkl	0	5	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	2	2	7	3	0	1
78	TonyStark	1	5	16	31	0	2	0	0	0	0	1	2	1	0	1	0	0	2	6	3	0	0
78	asdfgjkl	0	6	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	3	0	1
78	TonyStark	1	6	16	31	0	2	0	0	0	0	1	2	1	0	1	0	1	2	6	3	0	0
78	asdfgjkl	0	7	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	3	0	2
78	TonyStark	1	7	16	31	0	2	0	0	0	0	1	3	2	0	1	0	1	2	6	3	0	0
78	asdfgjkl	0	8	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	3	0	2
78	TonyStark	1	8	16	31	0	2	1	0	0	0	1	3	3	0	1	0	1	2	6	3	0	0
78	asdfgjkl	0	9	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	4	7	3	0	2
78	TonyStark	1	9	16	31	0	2	2	0	0	0	1	4	3	0	1	0	1	2	6	2	0	0
78	asdfgjkl	0	10	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	0	2
78	TonyStark	1	10	16	31	0	2	2	0	0	0	1	4	3	0	1	0	2	2	6	2	0	0
78	asdfgjkl	0	11	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	0	3
78	TonyStark	1	11	16	31	0	2	2	0	1	0	1	5	3	0	1	0	2	2	6	1	0	1
78	asdfgjkl	0	12	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	1	3
78	TonyStark	1	12	16	31	0	2	2	0	1	0	1	5	3	0	1	0	3	2	6	1	0	1
78	asdfgjkl	0	13	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	1	4
78	TonyStark	1	13	16	31	0	2	2	0	1	0	1	5	4	0	1	0	3	2	6	1	0	2
78	asdfgjkl	0	14	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	2	4
78	TonyStark	1	14	16	31	0	2	2	0	1	0	1	5	4	0	0	0	3	2	6	1	2	3
78	asdfgjkl	0	15	15	33	1.0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	3	2	4
78	TonyStark	1	15	16	31	0	2	2	0	1	0	1	5	4	0	0	0	3	2	6	1	2	4
79	Platinus	0	0	21	38	1.0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	0
79	byzanthia	1	0	20	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	3	0	0
79	Platinus	0	1	21	38	1.0	0	0	0	0	0	0	0	0	0	1	0	0	1	7	3	0	0
79	byzanthia	1	1	20	15	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
79	Platinus	0	2	21	38	1.0	0	0	0	0	0	0	0	0	0	1	0	1	1	7	3	0	0
79	byzanthia	1	2	20	15	0	0	0	0	0	0	0	1	1	1	0	0	0	0	7	3	0	0
79	Platinus	0	3	21	38	1.0	0	0	0	0	0	0	0	0	0	1	0	1	2	7	3	0	0
79	byzanthia	1	3	20	15	0	0	0	0	0	1	0	1	1	1	0	0	0	0	7	3	0	0
79	Platinus	0	4	21	38	1.0	0	0	0	0	0	1	0	1	0	1	0	1	2	7	3	0	0
79	byzanthia	1	4	20	15	0	0	0	0	0	1	0	1	1	1	0	0	0	1	7	3	0	0
79	Platinus	0	5	21	38	1.0	0	0	0	1	0	1	0	1	0	1	0	1	2	7	3	0	0
79	byzanthia	1	5	20	15	0	1	0	0	0	1	0	1	1	1	0	0	0	1	7	3	0	0
79	Platinus	0	6	21	38	1.0	0	1	0	1	0	1	0	1	0	1	0	2	1	7	3	0	0
79	byzanthia	1	6	20	15	0	1	0	0	0	1	0	1	1	1	0	0	0	1	8	3	0	0
79	Platinus	0	7	21	38	1.0	0	1	0	1	0	1	0	1	0	1	0	3	1	7	3	0	0
79	byzanthia	1	7	20	15	0	1	0	0	0	1	0	1	1	1	0	0	0	2	8	3	0	0
79	Platinus	0	8	21	38	1.0	1	1	0	1	0	1	1	1	0	1	0	3	1	7	3	0	0
